Investor ID,Organization/Person Name,Organization/Person Name URL,Longitude,Latitude,Location,Country,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Specific VC Binary,Local Investor,Hub Investor,Lead Investor,Target VC,Seed Investments Count,Seed Lead Investments Count,Unique Companies Count,Unique Industries Count,Local Investments Count,Avg Investment Distance (km),Hub Investments Count,Unique Countries Count,Fundraising Success Count,Successful Investments Count,CB Rank (Investor)
000110,SpeedUp Venture Capital Group,https://www.crunchbase.com/organization/speedup-venture-capital-group,16.9335199,52.4082663,"Poznan, Wielkopolskie, Poland",Poland,False,False,False,False,False,False,False,False,False,47.0,11.0,46.0,37.0,15.0,238.4183629628948,21,5.0,7,7,8196.0
000111,Lighthouse Ventures,https://www.crunchbase.com/organization/lighthouse-ventures-6458,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,True,False,False,False,False,False,False,True,False,43.0,26.0,36.0,30.0,25.0,175.848797660505,25,6.0,3,3,12855.0
000112,Black Pearls VC,https://www.crunchbase.com/organization/black-pearls,18.6129831,54.3706858,"Gdansk, Pomorskie, Poland",Poland,False,False,False,False,False,False,False,True,False,40.0,31.0,36.0,34.0,12.0,275.1756593196803,11,5.0,3,3,20265.0
000113,Lightning Ventures,https://www.crunchbase.com/organization/lightning-ventures-a525,-74.0060152,40.7127281,"New York, New York, United States",United States,False,True,True,False,True,False,True,False,False,2.0,0.0,1.0,2.0,0.0,6385.086074905369,2,1.0,0,0,23814.0
000115,CV VC,https://www.crunchbase.com/organization/cv-vc,8.5173652,47.1679898,"Zug, Zug, Switzerland",Switzerland,False,False,False,False,True,True,False,False,False,5.0,1.0,5.0,8.0,3.0,79.21617740980703,0,2.0,0,0,12536.0
000116,NetEase,https://www.crunchbase.com/organization/netease-com,139.766706,35.6812546,"Tokyo, Tokyo, Japan",Japan,False,False,False,True,False,False,False,True,False,2.0,2.0,2.0,5.0,0.0,9149.83263853171,0,2.0,1,1,2448.0
000117,Fulgur Ventures,https://www.crunchbase.com/organization/fulgur-venture,-75.546589,39.7459468,"Wilmington, Delaware, United States",United States,False,False,False,False,True,False,False,False,False,3.0,0.0,3.0,6.0,0.0,6099.6942643993925,2,3.0,0,0,21809.0
000118,Hubraum,https://www.crunchbase.com/organization/hub-raum,13.3989367,52.510885,"Berlin, Berlin, Germany",Germany,True,False,False,False,False,False,False,True,False,30.0,16.0,29.0,35.0,13.0,330.0250553158587,20,6.0,5,5,23829.0
000119,Story Ventures,https://www.crunchbase.com/organization/story-ventures,-74.0060152,40.7127281,"New York, New York, United States",United States,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,9.0,0.0,6603.363499122437,0,1.0,0,0,4489.0
000120,KR1,https://www.crunchbase.com/organization/kr1,-4.5,54.25,"Douglas, NA - Isle of Man, Isle of Man",Isle of Man,False,False,False,False,True,False,True,True,False,2.0,2.0,2.0,5.0,0.0,1579.006427872735,2,2.0,0,0,20065.0
000121,SMOK Ventures,https://www.crunchbase.com/organization/smok-ventures,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,False,False,True,True,False,26.0,14.0,20.0,29.0,19.0,168.4715089464131,21,4.0,0,0,7295.0
000122,Leap Venture Studio,https://www.crunchbase.com/organization/leap-venture-studio,-118.242766,34.0536909,"Los Angeles, California, United States",United States,True,False,False,True,True,False,False,False,False,8.0,2.0,7.0,9.0,0.0,8913.20499730111,5,5.0,0,0,16113.0
000124,Karma Ventures,https://www.crunchbase.com/organization/karma-ventures,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,False,True,False,True,True,False,5.0,5.0,4.0,14.0,4.0,209.09096265733655,4,2.0,3,3,2905.0
000125,DEPO Ventures,https://www.crunchbase.com/organization/depo-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,True,False,False,False,False,False,False,25.0,4.0,21.0,30.0,9.0,324.87208143478665,16,8.0,1,1,13230.0
000126,Lemonade Stand,https://www.crunchbase.com/organization/lemonade-stand-19b2,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,False,False,False,False,False,False,30.0,4.0,24.0,21.0,22.0,191.89686826634855,21,5.0,0,0,18135.0
000127,RTA.vc,https://www.crunchbase.com/organization/rta-ventures,13.3989367,52.510885,"Berlin, Berlin, Germany",Germany,False,False,False,False,False,False,False,False,False,12.0,0.0,9.0,18.0,3.0,536.5069917097117,9,4.0,6,6,23351.0
000128,bValue Fund,https://www.crunchbase.com/organization/bvalue-angels,21.0067249,52.2319581,"Warszawa, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,True,False,28.0,16.0,25.0,34.0,12.0,239.3011800650652,14,4.0,5,5,4030.0
000129,Carlson ASI EVIG Alfa VC Fund,https://www.crunchbase.com/organization/evigalfa,16.9335199,52.4082663,"Poznan, Wielkopolskie, Poland",Poland,False,False,False,False,False,False,False,True,False,30.0,26.0,30.0,29.0,8.0,240.35254785448913,6,2.0,0,0,28966.0
000130,Xevin Investments,https://www.crunchbase.com/organization/xevin-investments,21.0067249,52.2319581,"Warszawa, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,True,False,24.0,14.0,23.0,28.0,11.0,181.97374608921697,11,1.0,1,1,31113.0
000131,Overkill Ventures,https://www.crunchbase.com/organization/overkill-ventures,23.9726434,56.9222396,"Riga, Riga, Latvia",Latvia,True,True,False,False,False,False,False,False,False,23.0,10.0,19.0,24.0,10.0,431.62914312271647,7,5.0,1,1,27681.0
000132,HardGamma Ventures,https://www.crunchbase.com/organization/hardgamma-ventures,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,True,False,True,False,False,25.0,10.0,25.0,27.0,7.0,870.6926770721154,22,4.0,4,4,36553.0
000134,Unfold.vc,https://www.crunchbase.com/organization/ventureincubator,17.0326689,51.1089776,"Wroclaw, Dolnoslaskie, Poland",Poland,False,False,False,False,False,False,False,False,False,15.0,5.0,12.0,28.0,8.0,250.21827532840405,4,2.0,1,1,18671.0
000135,Supernode Global,https://www.crunchbase.com/organization/rooks-nest-ventures,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,True,False,True,True,False,18.0,12.0,17.0,24.0,13.0,327.93628292239106,16,4.0,2,2,6331.0
000136,Simpact Ventures,https://www.crunchbase.com/organization/simpact-vc,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,True,False,False,True,False,24.0,21.0,23.0,29.0,6.0,244.45337184359792,9,5.0,0,0,6715.0
000137,Movens Capital,https://www.crunchbase.com/organization/movens-capital,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,False,False,23.0,11.0,19.0,27.0,13.0,242.7506056607953,17,4.0,1,1,22535.0
000138,LT Capital,https://www.crunchbase.com/organization/lt-capital-5861,19.9368564,50.0619474,"Krakow, Malopolskie, Poland",Poland,False,False,False,False,True,False,False,False,False,28.0,12.0,26.0,32.0,4.0,258.28634527699745,12,3.0,1,1,29619.0
000139,Eterna Capital,https://www.crunchbase.com/organization/eterna-capital,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,True,False,False,False,False,1.0,0.0,1.0,3.0,0.0,342.60840402510934,0,1.0,0,0,21408.0
000140,Gate Labs,https://www.crunchbase.com/organization/gate-labs-0bb5,-88.8623138,41.9292207,"Malta, Illinois, United States",United States,True,False,False,True,False,False,True,False,False,2.0,0.0,2.0,6.0,0.0,6424.381491596931,2,1.0,0,0,26612.0
000141,Vireo Ventures,https://www.crunchbase.com/organization/vireo-ventures,13.3989367,52.510885,"Berlin, Berlin, Germany",Germany,False,False,False,False,True,False,False,False,False,28.0,2.0,24.0,17.0,9.0,352.6871599378819,14,6.0,0,0,5323.0
000142,Stanley Ventures,https://www.crunchbase.com/organization/stanley-ventures,-71.060511,42.3554334,"Boston, Massachusetts, United States",United States,False,False,False,True,False,False,False,True,False,3.0,2.0,3.0,7.0,0.0,5540.399165324635,0,3.0,0,0,17641.0
000144,Collider,https://www.crunchbase.com/organization/collider-ventures,34.7818064,32.0852997,"Tel Aviv, Tel Aviv, Israel",Israel,True,False,False,False,False,False,True,True,False,42.0,26.0,30.0,26.0,0.0,3557.9785111566966,40,3.0,2,2,8064.0
000145,Tiburon,https://www.crunchbase.com/organization/tiburon-2,11.5753822,48.1371079,"Munich, Bayern, Germany",Germany,False,False,True,False,False,False,True,True,False,18.0,11.0,17.0,25.0,7.0,424.1586148585418,14,4.0,0,0,18028.0
000146,The Games Fund,https://www.crunchbase.com/organization/the-games-fund,-118.242766,34.0536909,"Los Angeles, California, United States",United States,False,False,False,False,True,False,False,True,False,7.0,4.0,6.0,4.0,0.0,9145.375054614491,4,4.0,0,0,2687.0
000147,ULTRA.VC,https://www.crunchbase.com/organization/ultra-vc,33.0332657,34.6852901,"Limassol, Limassol, Cyprus",Cyprus,True,False,True,False,False,False,False,True,False,10.0,6.0,10.0,7.0,0.0,2762.2815315512844,4,2.0,0,0,5361.0
000148,AIP Seed,https://www.crunchbase.com/organization/aip-seed,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,True,False,23.0,17.0,20.0,29.0,13.0,107.83349811975295,10,1.0,2,2,7690.0
000149,Xffirmers,https://www.crunchbase.com/organization/xffirmers,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,True,False,False,2.0,0.0,2.0,6.0,0.0,9007.39594264127,2,2.0,1,1,16549.0
000150,Expeditions Fund,https://www.crunchbase.com/organization/expeditions-fund,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,True,False,False,False,False,11.0,4.0,10.0,11.0,1.0,1254.8955863318556,5,4.0,2,2,20316.0
000151,Lead Ventures,https://www.crunchbase.com/organization/lead-ventures,19.0402383,47.4978789,"Budapest, Budapest, Hungary",Hungary,False,False,False,False,False,False,False,True,False,7.0,5.0,7.0,17.0,2.0,652.0581651880506,4,5.0,0,0,5158.0
000152,e2vc,https://www.crunchbase.com/organization/e2vc,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,False,False,False,6.0,3.0,5.0,7.0,0.0,9396.363281715216,2,3.0,1,1,16366.0
000153,Aligo Venture Capital,https://www.crunchbase.com/organization/aligo-venture-capital,18.8000293,54.0869532,"Tczew, Pomorskie, Poland",Poland,False,False,False,False,False,False,False,True,False,20.0,12.0,17.0,19.0,1.0,338.1871774757666,4,2.0,0,0,30643.0
000154,YZR Capital,https://www.crunchbase.com/organization/yzr-venture-capital,11.5753822,48.1371079,"Munich, Bayern, Germany",Germany,False,False,False,False,True,False,False,True,False,16.0,11.0,14.0,9.0,2.0,624.7228507103711,10,4.0,2,2,5318.0
000155,Sunfish Partners,https://www.crunchbase.com/organization/sunfish-partners,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,True,False,23.0,14.0,17.0,15.0,6.0,385.52586339132216,10,3.0,1,1,8434.0
000156,LC Ventures,https://www.crunchbase.com/organization/lc-ventures,-9.1365919,38.7077507,"Lisbon, Lisboa, Portugal",Portugal,False,False,False,False,False,False,False,True,False,20.0,12.0,16.0,31.0,9.0,478.48500510753877,12,5.0,3,3,12237.0
000157,Caucasus Ventures,https://www.crunchbase.com/organization/caucasus-ventures,49.8110134,40.3739057,"Baku, Baki, Azerbaijan",Azerbaijan,False,False,False,False,False,False,False,False,False,6.0,2.0,6.0,14.0,0.0,3029.300952636969,2,3.0,0,0,23492.0
000158,Tar Heel Capital Pathfinder,https://www.crunchbase.com/organization/tar-heel-capital-pathfinder,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,False,False,16.0,7.0,15.0,15.0,4.0,309.02362430731614,4,2.0,3,3,27709.0
000159,The Untitled Venture Company,https://www.crunchbase.com/organization/the-untitled-venture-company,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,False,False,False,False,8.0,4.0,6.0,21.0,1.0,1225.3141441413761,4,5.0,1,1,8505.0
000160,Shape VC,https://www.crunchbase.com/organization/shape-vc,19.9368564,50.0619474,"Kraków, Malopolskie, Poland",Poland,False,False,False,False,False,False,False,True,False,20.0,17.0,20.0,32.0,1.0,367.2122527461969,4,2.0,0,0,10309.0
000161,RKKVC,https://www.crunchbase.com/organization/rkkvc,21.0067249,52.2319581,"Warszawa, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,False,False,13.0,1.0,13.0,18.0,1.0,702.1292069654847,5,4.0,1,1,13985.0
000162,Protos Venture Capital,https://www.crunchbase.com/organization/protos-venture-capital,21.0067249,52.2319581,"Warszawa, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,False,False,10.0,1.0,9.0,19.0,5.0,192.93389102749725,6,2.0,3,3,41886.0
000163,Porsche,https://www.crunchbase.com/organization/porsche,9.1800132,48.7784485,"Stuttgart, Baden-Wurttemberg, Germany",Germany,False,False,False,True,True,False,True,False,False,3.0,0.0,3.0,10.0,0.0,646.5975080016693,3,2.0,0,0,6281.0
000164,CofounderZone,https://www.crunchbase.com/organization/cofounderzone,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,True,False,False,False,False,False,True,False,16.0,14.0,15.0,29.0,6.0,294.465072962309,9,4.0,0,0,29836.0
000165,Zonff Partners,https://www.crunchbase.com/organization/zonff-partners,116.3912972,39.9057136,"Beijing, Beijing, China",China,False,False,False,False,True,False,False,True,False,3.0,3.0,3.0,5.0,0.0,6786.431813471398,0,2.0,0,0,47999.0
000166,Kogito Ventures,https://www.crunchbase.com/organization/kogito-ventures,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,True,False,False,False,True,False,False,False,18.0,8.0,17.0,22.0,11.0,99.5737827083297,10,1.0,4,4,10524.0
000167,Alfabeat,https://www.crunchbase.com/organization/alfabeat,18.6129831,54.3706858,"Gdansk, Pomorskie, Poland",Poland,False,False,False,False,False,False,False,True,False,8.0,5.0,8.0,19.0,3.0,490.4297521087175,5,3.0,2,2,27063.0
000168,Logo Ventures,https://www.crunchbase.com/organization/logo-ventures,28.9758715,41.006381,"Istanbul, Istanbul, Turkey",Turkey,False,False,False,False,False,False,False,False,False,5.0,1.0,4.0,7.0,0.0,2268.5957710355165,3,1.0,0,0,8907.0
000169,KnowledgeHub,https://www.crunchbase.com/organization/knowledghub,21.0067249,52.2319581,"Warszawa, Mazowieckie, Poland",Poland,False,False,True,False,False,True,False,True,False,15.0,10.0,12.0,23.0,10.0,87.27782875894046,10,1.0,0,0,12577.0
000170,Experior Venture Fund,https://www.crunchbase.com/organization/experior-venture-fund,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,True,False,9.0,7.0,9.0,17.0,2.0,169.9229756700559,2,1.0,1,1,13875.0
000171,DH Venture Holdings,https://www.crunchbase.com/organization/dh-venture-holdings,103.85007,1.28967,"Singapore, Central Region, Singapore",Singapore,False,False,False,False,True,False,False,False,False,3.0,0.0,3.0,1.0,0.0,10716.727066191777,1,1.0,0,0,23653.0
000172,SATUS,https://www.crunchbase.com/organization/satus,19.9368564,50.0619474,"Kraków, Malopolskie, Poland",Poland,False,False,True,False,False,True,False,True,False,13.0,9.0,13.0,23.0,9.0,80.42332751296789,1,1.0,1,1,7922.0
000173,Vesna Capital,https://www.crunchbase.com/organization/vesna-capital,30.5271623,50.4485578,"Kyiv, Kyyiv, Ukraine",Ukraine,False,False,False,False,False,False,False,False,False,7.0,1.0,7.0,19.0,0.0,1487.4041419028804,5,4.0,0,0,25771.0
000174,Next Road Ventures,https://www.crunchbase.com/organization/next-road-ventures,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,True,False,False,False,False,False,True,False,15.0,8.0,14.0,21.0,9.0,126.07671084453254,9,2.0,1,1,86906.0
000175,EEC Ventures,https://www.crunchbase.com/organization/eec-ventures,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,True,True,False,False,True,False,10.0,7.0,7.0,17.0,3.0,171.5474317403968,3,1.0,0,0,7064.0
000176,Tilia Impact Ventures,https://www.crunchbase.com/organization/tilia-impact-ventures,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,True,False,True,False,False,11.0,5.0,10.0,20.0,6.0,350.1896683097066,9,5.0,0,0,7744.0
000177,FundingBox Deep Tech Fund,https://www.crunchbase.com/organization/fundingbox-deep-tech-fund,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,False,False,False,False,False,13.0,4.0,13.0,21.0,3.0,335.09389848453463,4,2.0,1,1,7980.0
000178,SATUS Starter,https://www.crunchbase.com/organization/satus-starter,19.9368564,50.0619474,"Kraków, Malopolskie, Poland",Poland,False,False,False,False,False,False,False,True,False,15.0,8.0,13.0,26.0,1.0,238.70456152882056,9,1.0,1,1,11128.0
000179,RST Ventures For Earth,https://www.crunchbase.com/organization/rst-ventures-for-earth,17.0326689,51.1089776,"Wroclaw, Dolnoslaskie, Poland",Poland,False,False,False,False,False,False,False,False,False,13.0,3.0,9.0,19.0,4.0,170.92066240984968,6,2.0,0,0,13820.0
000180,ValueTech Seed,https://www.crunchbase.com/organization/valuetech-seed-8914,21.0067249,52.2319581,"Warsaw, Mazowieckie, Poland",Poland,False,False,False,False,True,False,False,False,False,15.0,3.0,15.0,24.0,4.0,176.45776206433428,4,1.0,0,0,47425.0
