Round ID,Company ID,Organization Name,Organization Name URL,Organization Founded Year,Investor ID,Investor Name,Investor URL,Investor Founded Date,Investor Longitude,Investor Latitude,Company Longitude,Company Latitude,Number of Investments,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits,Lead,Specific VC Binary,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Target VC,Distance km,Local Investor,Announced Date,Investment Year,Investor Founded Year,Investor Age at Investment,num_investors,Syndication Role,Seed Investor Same City,Seed Lead Investor Same City,Country,Headquarters Country,Homecountry Investor,Homecountry Lead Investor,Seed Investor Within 50km,Seed Lead Investor Within 50km,Investor Distance to Hub,Hub_VC_Flag,Hub_Lead_VC_Flag
013024,005225,Fintellect,https://www.crunchbase.com/organization/fintellect,2022,001625,ZAS Ventures,https://www.crunchbase.com/organization/zas-ventures,2021-03-01,30.5271623,50.4485578,24.7453688,59.4372155,11,10.0,6,0.0,True,False,False,True,False,False,False,1064.561094032622,False,2024-01-04,2024,2021.0,3.0,1,Lead,False,False,Ukraine,,False,False,False,False,0.2698896290547458,True,True
013026,005152,Supersimple,https://www.crunchbase.com/organization/supersimple,2021,004408,Specialist VC,https://www.crunchbase.com/organization/united-angels-vc,2017-09-01,24.7453688,59.4372155,24.7453688,59.4372155,52,40.0,19.0,3.0,False,False,False,True,False,False,False,0.0,True,2024-04-02,2024,2017.0,7.0,3,Co-Investor,True,False,Estonia,,False,False,True,False,0.0,True,False
013026,005152,Supersimple,https://www.crunchbase.com/organization/supersimple,2021,000973,Tiny VC,https://www.crunchbase.com/organization/tiny-vc,2017-01-01,-0.1440551,51.4893335,24.7453688,59.4372155,136,132.0,0,15.0,False,False,False,False,False,False,False,1785.4362637165104,False,2024-04-02,2024,2017.0,7.0,3,Co-Investor,False,False,United Kingdom,,False,False,False,False,4.639509600861927,True,False
013026,005152,Supersimple,https://www.crunchbase.com/organization/supersimple,2021,000102,Tera Ventures,https://www.crunchbase.com/organization/tera-ventures,2016-01-01,24.7453688,59.4372155,24.7453688,59.4372155,61,37.0,41,8.0,True,False,False,False,False,False,False,0.0,True,2024-04-02,2024,2016.0,8.0,3,Lead,True,True,Estonia,,False,False,True,True,0.0,True,True
013027,005431,Lawato,https://www.crunchbase.com/organization/lawato,2021,000022,Tenity,https://www.crunchbase.com/organization/tenity,2015-01-01,8.5410422,47.3744489,24.7453688,59.4372155,323,313.0,291,11.0,True,True,True,False,False,False,False,1708.946896692098,False,2024-03-05,2024,2015.0,9.0,1,Lead,False,False,Switzerland,,False,False,False,False,0.0,True,True
013028,005127,Arbonics,https://www.crunchbase.com/organization/arbonics,2022,000176,Tilia Impact Ventures,https://www.crunchbase.com/organization/tilia-impact-ventures,2018-01-01,14.4464593,50.0596288,24.7453688,59.4372155,16,15.0,7,1.0,False,True,False,False,False,False,False,1231.4858992471652,False,2023-12-14,2023,2018.0,5.0,3,Co-Investor,False,False,Czech Republic,,False,False,False,False,0.0,True,False
013028,005127,Arbonics,https://www.crunchbase.com/organization/arbonics,2022,002751,Plural Platform,https://www.crunchbase.com/organization/plural-platform,2021-01-01,-0.1440551,51.4893335,24.7453688,59.4372155,24,20.0,16,1.0,False,False,False,False,False,False,False,1785.4362637165104,False,2023-12-14,2023,2021.0,2.0,3,Co-Investor,False,False,United Kingdom,,False,False,False,False,4.639509600861927,True,False
013028,005127,Arbonics,https://www.crunchbase.com/organization/arbonics,2022,002658,NordicNinja VC,https://www.crunchbase.com/organization/nordicninja-vc,2019-01-01,-0.1440551,51.4893335,24.7453688,59.4372155,35,27.0,19,1.0,False,False,False,False,False,False,False,1785.4362637165104,False,2023-12-14,2023,2019.0,4.0,3,Co-Investor,False,False,United Kingdom,,False,False,False,False,4.639509600861927,True,False
013030,005264,TELETACTICA,https://www.crunchbase.com/organization/teletactica,2023,006982,MITS Capital,https://www.crunchbase.com/organization/mits-capital,2024-01-01,-74.0060152,40.7127281,24.7453688,59.4372155,2,2.0,1.0,0.0,True,True,True,False,False,False,False,6649.546391729226,False,2024-09-01,2024,2024.0,0.0,1,Lead,False,False,United States,,False,False,False,False,5114.884828999828,False,False
013034,005167,OTA Sync,https://www.crunchbase.com/organization/ota-sync,2021,000087,Presto Ventures,https://www.crunchbase.com/organization/presto-ventures,2016-01-01,14.4464593,50.0596288,24.7453688,59.4372155,75,59.0,37,2.0,True,False,False,False,False,False,False,1231.4858992471652,False,2023-10-31,2023,2016.0,7.0,4,Lead,False,False,Czech Republic,,False,False,False,False,0.0,True,True
013034,005167,OTA Sync,https://www.crunchbase.com/organization/ota-sync,2021,000011,Startup Wise Guys,https://www.crunchbase.com/organization/startup-wise-guys,2012-01-01,24.7453688,59.4372155,24.7453688,59.4372155,623,447.0,146,13.0,False,False,True,False,False,False,True,0.0,True,2023-10-31,2023,2012.0,11.0,4,Co-Investor,True,False,Estonia,,False,False,True,False,0.0,True,False
013034,005167,OTA Sync,https://www.crunchbase.com/organization/ota-sync,2021,001826,EXPERT DOJO,https://www.crunchbase.com/organization/expert-dojo,2014-12-02,-118.491227,34.0194704,24.7453688,59.4372155,305,272.0,134,4.0,False,False,True,False,False,False,False,9086.175981615916,False,2023-10-31,2023,2014.0,9.0,4,Co-Investor,False,False,United States,,False,False,False,False,8320.789995699826,False,False
013034,005167,OTA Sync,https://www.crunchbase.com/organization/ota-sync,2021,003111,TS Ventures Fond,https://www.crunchbase.com/organization/ts-ventures-fond,2021-01-01,20.5226256,45.2870059,24.7453688,59.4372155,7,6.0,2.0,0.0,False,False,False,False,False,True,False,1598.5447327617337,False,2023-10-31,2023,2021.0,2.0,4,Co-Investor,False,False,Serbia,,False,False,False,False,453.19839847436623,False,False
013035,005193,S.Lab,https://www.crunchbase.com/organization/s-lab-0cc7,2021,000173,Vesna Capital,https://www.crunchbase.com/organization/vesna-capital,2022-03-01,30.5271623,50.4485578,24.7453688,59.4372155,17,17.0,3,0.0,False,False,False,False,False,False,False,1064.561094032622,False,2023-08-01,2023,2022.0,1.0,2,Co-Investor,False,False,Ukraine,,False,False,False,False,0.2698896290547458,True,False
013035,005193,S.Lab,https://www.crunchbase.com/organization/s-lab-0cc7,2021,001625,ZAS Ventures,https://www.crunchbase.com/organization/zas-ventures,2021-03-01,30.5271623,50.4485578,24.7453688,59.4372155,11,10.0,6,0.0,True,False,False,True,False,False,False,1064.561094032622,False,2023-08-01,2023,2021.0,2.0,2,Lead,False,False,Ukraine,,False,False,False,False,0.2698896290547458,True,True
013039,005227,Elmo,https://www.crunchbase.com/organization/elmo-a37e,2022,002017,FlyCap,https://www.crunchbase.com/organization/flycap,2013-08-01,23.9726434,56.9222396,24.7453688,59.4372155,28,25.0,11,3.0,False,False,False,False,True,False,False,283.29321371583814,False,2023-04-26,2023,2013.0,10.0,3,Co-Investor,False,False,Latvia,,False,False,False,False,283.29321371583814,False,False
013039,005227,Elmo,https://www.crunchbase.com/organization/elmo-a37e,2022,006923,Highgoal Capital,https://www.crunchbase.com/organization/highgoal-capital,2020-06-02,-0.1440551,51.4893335,24.7453688,59.4372155,3,3.0,0,1.0,False,False,False,False,False,False,False,1785.4362637165104,False,2023-04-26,2023,2020.0,3.0,3,Co-Investor,False,False,United Kingdom,,False,False,False,False,4.639509600861927,True,False
013039,005227,Elmo,https://www.crunchbase.com/organization/elmo-a37e,2022,006431,Barolo Investment Partners,https://www.crunchbase.com/organization/barolo-investment-partners,2020-01-01,115.8057167,-31.9799209,24.7453688,59.4372155,1,1.0,0,0.0,False,False,False,False,False,False,False,13081.76225996482,False,2023-04-26,2023,2020.0,3.0,3,Co-Investor,False,False,Australia,,False,False,False,False,12380.748909017622,False,False
013042,005274,SKYCORP Technologies,https://www.crunchbase.com/organization/skycorp-technologies,2023,002098,BSV Ventures,https://www.crunchbase.com/organization/baltic-sandbox-ventures,2022-12-01,25.2829111,54.6870458,26.72245,58.3801207,16,15.0,5,0.0,True,True,True,False,False,False,False,420.0053366935865,False,2023-12-11,2023,2022.0,1.0,2,Lead,False,False,Lithuania,,False,False,False,False,393.1527714736102,False,False
013042,005274,SKYCORP Technologies,https://www.crunchbase.com/organization/skycorp-technologies,2023,006513,Syda Ventures,https://www.crunchbase.com/organization/syda-ventures,,24.7453688,59.4372155,26.72245,58.3801207,1,1.0,0,0.0,False,False,False,False,False,False,False,163.40299039363308,False,2023-12-11,2023,,,2,Co-Investor,False,False,Estonia,,False,False,False,False,0.0,True,False
013045,005229,Lyfery,https://www.crunchbase.com/organization/lyfery,2022,000022,Tenity,https://www.crunchbase.com/organization/tenity,2015-01-01,8.5410422,47.3744489,24.7453688,59.4372155,323,313.0,291,11.0,True,True,True,False,False,False,False,1708.946896692098,False,2024-03-05,2024,2015.0,9.0,1,Lead,False,False,Switzerland,,False,False,False,False,0.0,True,True
013046,005214,Uniborn,https://www.crunchbase.com/organization/uniborn,2022,000306,AltaIR Capital,https://www.crunchbase.com/organization/altair,2005-01-01,-122.4193286,37.7792588,24.7453688,59.4372155,357,284.0,40,33.0,True,True,False,False,False,False,True,8790.766821121179,False,2023-09-01,2023,2005.0,18.0,1,Lead,False,False,United States,,False,False,False,False,8176.244865509954,False,False
013049,005268,spacebrains,https://www.crunchbase.com/organization/spacebrains,2025,000001,Techstars,https://www.crunchbase.com/organization/techstars,2006-08-01,-105.270545,40.0149856,24.7453688,59.4372155,"6,189",,"3,257",527.0,True,False,True,False,False,False,True,8044.611135538457,False,2025-02-25,2025,2006.0,19.0,1,Lead,False,False,United States,,False,False,False,False,7074.62270759632,False,False
013050,005205,Value.Space,https://www.crunchbase.com/organization/value-space,2022,004966,Amalfi Capital,https://www.crunchbase.com/organization/amalfi-capital,2010-01-01,121.4691024,31.2323437,24.7453688,59.4372155,17,17.0,3.0,2.0,False,False,False,False,False,False,False,7416.541980491442,False,2023-05-09,2023,2010.0,13.0,5,Co-Investor,False,False,China,,False,False,False,False,7375.679648110216,False,False
013050,005205,Value.Space,https://www.crunchbase.com/organization/value-space,2022,004408,Specialist VC,https://www.crunchbase.com/organization/united-angels-vc,2017-09-01,24.7453688,59.4372155,24.7453688,59.4372155,52,40.0,19.0,3.0,False,False,False,True,False,False,False,0.0,True,2023-05-09,2023,2017.0,6.0,5,Co-Investor,True,False,Estonia,,False,False,True,False,0.0,True,False
013050,005205,Value.Space,https://www.crunchbase.com/organization/value-space,2022,004729,SuperAngel.Fund,https://www.crunchbase.com/organization/superangel-fund,2021-01-01,-74.0060152,40.7127281,24.7453688,59.4372155,26,24.0,1.0,1.0,False,True,False,False,False,False,False,6649.546391729226,False,2023-05-09,2023,2021.0,2.0,5,Co-Investor,False,False,United States,,False,False,False,False,5114.884828999828,False,False
013050,005205,Value.Space,https://www.crunchbase.com/organization/value-space,2022,000939,Inventure,https://www.crunchbase.com/organization/inventure-oy,2005-01-01,24.9413548,60.1717794,24.7453688,59.4372155,156,97.0,76,19.0,False,False,False,False,False,False,False,82.41180752014505,True,2023-05-09,2023,2005.0,18.0,5,Co-Investor,False,False,Finland,,False,False,False,False,0.4833470476979439,True,False
013050,005205,Value.Space,https://www.crunchbase.com/organization/value-space,2022,000126,Lemonade Stand,https://www.crunchbase.com/organization/lemonade-stand-19b2,2019-01-01,24.7453688,59.4372155,24.7453688,59.4372155,40,32.0,4,0.0,False,False,False,False,False,False,False,0.0,True,2023-05-09,2023,2019.0,4.0,5,Co-Investor,True,False,Estonia,,False,False,True,False,0.0,True,False
013053,005433,Trashify,https://www.crunchbase.com/organization/trashify,2021,002098,BSV Ventures,https://www.crunchbase.com/organization/baltic-sandbox-ventures,2022-12-01,25.2829111,54.6870458,24.9100225,59.3557594,16,15.0,5,0.0,True,True,True,False,False,False,False,519.6254357000313,False,2023-09-22,2023,2022.0,1.0,1,Lead,False,False,Lithuania,,False,False,False,False,393.1527714736102,False,False
013054,005416,Lendurai,https://www.crunchbase.com/organization/lendurai,2023,000126,Lemonade Stand,https://www.crunchbase.com/organization/lemonade-stand-19b2,2019-01-01,24.7453688,59.4372155,24.7453688,59.4372155,40,32.0,4,0.0,False,False,False,False,False,False,False,0.0,True,2024-01-01,2024,2019.0,5.0,1,Co-Investor,True,False,Estonia,,False,False,True,False,0.0,True,False
013055,005241,Salu Health,https://www.crunchbase.com/organization/salu-0286,2022,000103,ZAKA VC,https://www.crunchbase.com/organization/zaka-startups,2019-01-01,14.4464593,50.0596288,24.7453688,59.4372155,61,51.0,10,0.0,True,False,False,False,False,False,False,1231.4858992471652,False,2023-08-01,2023,2019.0,4.0,1,Lead,False,False,Czech Republic,,False,False,False,False,0.0,True,True
013056,005345,TrustLynx,https://www.crunchbase.com/organization/trustlynx,2023,000011,Startup Wise Guys,https://www.crunchbase.com/organization/startup-wise-guys,2012-01-01,24.7453688,59.4372155,24.7453688,59.4372155,623,447.0,146,13.0,True,False,True,False,False,False,True,0.0,True,2023-09-15,2023,2012.0,11.0,2,Lead,True,True,Estonia,,False,False,True,True,0.0,True,True
013056,005345,TrustLynx,https://www.crunchbase.com/organization/trustlynx,2023,000177,FundingBox Deep Tech Fund,https://www.crunchbase.com/organization/fundingbox-deep-tech-fund,2020-10-01,21.0067249,52.2319581,24.7453688,59.4372155,16,16.0,4,1.0,True,False,False,False,False,False,False,834.1779269775501,False,2023-09-15,2023,2020.0,3.0,2,Lead,False,False,Poland,,False,False,False,False,0.0,True,True
013057,005231,AutoLayer,https://www.crunchbase.com/organization/autolayer,2024,003938,Staked.vc,https://www.crunchbase.com/organization/staked-vc,,-7.0882612,40.7347001,22.6276191,58.7442954,3,3.0,0,0.0,False,False,False,False,False,False,False,2883.6770501711862,False,2024-04-02,2024,,,4,Co-Investor,False,False,Portugal,,False,False,False,False,285.4445636763131,False,False
013057,005231,AutoLayer,https://www.crunchbase.com/organization/autolayer,2024,001016,Morningstar Ventures,https://www.crunchbase.com/organization/morningstar-ventures,2020-01-01,55.1885387,25.0742823,22.6276191,58.7442954,109,102.0,14,1.0,False,False,False,False,False,False,False,4523.273641919787,False,2024-04-02,2024,2020.0,4.0,4,Co-Investor,False,False,United Arab Emirates,,False,False,False,False,3523.8120117514973,False,False
013057,005231,AutoLayer,https://www.crunchbase.com/organization/autolayer,2024,001114,KuCoin,https://www.crunchbase.com/organization/kucoin,2017-01-01,55.492638,-4.6837956,22.6276191,58.7442954,69,67.0,14,1.0,False,False,False,False,False,True,True,7630.17113710696,False,2024-04-02,2024,2017.0,7.0,4,Co-Investor,False,False,Seychelles,,False,False,False,False,6580.464951113553,False,False
013058,005209,BuildJet,https://www.crunchbase.com/organization/buildjet,2022,000983,Eight Capital,https://www.crunchbase.com/organization/eight-capital,2005-01-01,72.8692035,19.054999,24.7453688,59.4372155,129,126.0,8,13.0,False,False,False,False,False,False,False,5892.300647181596,False,2023-04-05,2023,2005.0,18.0,1,Co-Investor,False,False,India,,False,False,False,False,5098.00131341813,False,False
013059,005286,Inspectle Food,https://www.crunchbase.com/organization/inspectle-food,2022,004573,FIRSTPICK,https://www.crunchbase.com/organization/firstpick,2022-11-10,25.2829111,54.6870458,24.7453688,59.4372155,36,27.0,16.0,0.0,False,False,True,False,False,False,False,529.189015945934,False,2023-12-12,2023,2022.0,1.0,3,Co-Investor,False,False,Lithuania,,False,False,False,False,393.1527714736102,False,False
013059,005286,Inspectle Food,https://www.crunchbase.com/organization/inspectle-food,2022,002564,Change Ventures,https://www.crunchbase.com/organization/change-ventures,2016-01-01,24.7453688,59.4372155,24.7453688,59.4372155,57,43.0,35,3.0,True,False,False,False,False,False,False,0.0,True,2023-12-12,2023,2016.0,7.0,3,Lead,True,True,Estonia,,False,False,True,True,0.0,True,True
013059,005286,Inspectle Food,https://www.crunchbase.com/organization/inspectle-food,2022,000188,Heartfelt Capital,https://www.crunchbase.com/organization/heartfelt-capital,2018-01-01,13.3989367,52.510885,24.7453688,59.4372155,13,13.0,5,0.0,False,False,False,False,False,False,False,1042.0488480530191,False,2023-12-12,2023,2018.0,5.0,3,Co-Investor,False,False,Germany,,False,False,False,False,0.0,True,False
013060,005256,Rapid Delivery Analytics,https://www.crunchbase.com/organization/rapid-delivery-analytics,2021,007454,New Nordic Ventures,https://www.crunchbase.com/organization/new-nordic-ventures-e6ad,2021-01-01,23.9726434,56.9222396,24.7453688,59.4372155,11,8.0,7.0,0.0,True,False,False,False,False,False,False,283.29321371583814,False,2024-07-23,2024,2021.0,3.0,1,Lead,False,False,Latvia,,False,False,False,False,283.29321371583814,False,False
013061,005248,AEY Metaverse Gaming,https://www.crunchbase.com/organization/aey-metaverse-guild,2022,000031,Brinc,https://www.crunchbase.com/organization/brinc-io,2014-01-01,114.1582784,22.2818286,24.5081751,58.3835136,233,210.0,71,4.0,False,False,True,False,False,False,False,7892.952423579105,False,2023-09-23,2023,2014.0,9.0,1,Co-Investor,False,False,Hong Kong,,False,False,False,False,7677.076321296934,False,False
013064,005221,CARÁ Health,https://www.crunchbase.com/organization/cará-health-85e9,2022,000102,Tera Ventures,https://www.crunchbase.com/organization/tera-ventures,2016-01-01,24.7453688,59.4372155,24.7453688,59.4372155,61,37.0,41,8.0,True,False,False,False,False,False,False,0.0,True,2024-05-17,2024,2016.0,8.0,1,Lead,True,True,Estonia,,False,False,True,True,0.0,True,True
